id,order_id,product_id,quantity,unit_price
2465,787,15,1,2485
2466,788,19,1,2919
2467,788,10,3,844
2468,789,4,2,1160
2469,789,35,1,305
2470,789,42,3,2891
2471,790,24,3,640
2472,790,46,3,847
2473,790,27,3,1629
2474,790,4,1,1756
2475,790,15,3,1023
2476,791,2,1,1864
2477,791,42,3,2865
2478,791,41,2,2111
2479,792,21,3,1135
2480,792,38,4,937
2481,793,15,4,1809
2482,793,10,4,683
2483,793,32,2,2181
2484,793,12,2,1073
2485,794,32,2,2952
2486,794,19,1,1570
2487,794,11,2,1914
2488,794,44,2,584
2489,794,10,1,2046
2490,795,30,4,710
2491,795,47,2,348
2492,796,7,4,1872
2493,796,2,1,355
2494,796,49,1,841
2495,796,16,1,1396
2496,796,10,1,338
2497,797,35,3,648
2498,798,9,4,2605
2499,798,29,2,1559
2500,799,31,2,1298
2501,799,4,3,2870
2502,799,35,1,386
2503,800,7,3,720
2504,801,27,2,304
2505,801,15,1,1228
2506,801,28,4,903
2507,801,23,3,1225
2508,801,44,4,760
2509,802,11,1,1219
2510,802,7,3,1763
2511,802,5,3,784
2512,802,24,1,477
2513,803,10,2,2055
2514,803,34,3,2756
2515,803,12,4,915
2516,803,43,3,2859
2517,803,19,3,725
2518,804,32,3,1387
2519,804,46,1,308
2520,804,10,2,1611
2521,805,25,4,2259
2522,805,5,1,2666
2523,806,47,3,892
2524,806,6,3,822
2525,806,12,4,1744
2526,806,21,4,2036
2527,807,45,4,2764
2528,807,41,3,866
2529,807,42,2,1869
2530,807,27,4,2506
2531,808,32,2,1875
2532,808,6,4,2458
2533,808,37,2,657
2534,808,16,3,311
2535,808,14,1,1784
2536,809,31,2,751
2537,809,4,3,1778
2538,809,50,2,1507
2539,809,30,2,2558
2540,809,27,2,1163
2541,810,4,2,780
2542,810,45,2,1846
2543,811,45,4,1822
2544,812,45,1,2682
2545,813,31,2,423
2546,814,24,2,623
2547,814,16,1,351
2548,815,27,2,1047
2549,815,31,2,2460
2550,815,45,3,2225
2551,815,27,3,2118
2552,815,42,1,1474
2553,816,10,1,2931
2554,817,39,2,2361
2555,818,1,4,2035
2556,818,44,4,2569
2557,819,37,3,1231
2558,819,28,2,1413
2559,819,6,4,812
2560,820,26,1,1196
2561,820,26,2,2590
2562,821,5,4,2255
2563,821,21,4,1858
2564,821,11,1,1821
2565,821,42,4,1097
2566,821,18,1,727
2567,822,24,3,414
2568,823,19,2,2518
2569,823,7,1,1167
2570,824,1,3,1068
2571,824,36,2,2914
2572,824,3,2,1402
2573,824,6,1,2609
2574,824,31,1,496
2575,825,6,3,334
2576,825,23,3,1930
2577,825,33,2,1588
2578,826,47,3,830
2579,826,45,1,1657
2580,826,27,1,2356
2581,826,50,2,397
2582,827,25,4,2701
2583,827,3,3,960
2584,827,10,4,622
2585,827,41,1,1248
2586,827,14,2,959
2587,828,34,3,2132
2588,828,9,3,1491
2589,828,24,4,463
2590,828,46,4,1279
2591,828,14,1,924
2592,829,41,4,698
2593,829,1,2,1567
2594,829,36,1,2343
2595,829,7,4,1584
2596,829,11,3,961
2597,830,18,3,1747
2598,831,5,2,2187
2599,832,31,3,2110
2600,832,42,2,807
2601,832,37,4,462
2602,833,19,4,1975
2603,833,40,2,2105
2604,833,24,3,1830
2605,834,44,4,2372
2606,835,17,1,2842
2607,835,42,1,1302
2608,835,45,1,933
2609,835,7,3,1839
2610,836,37,4,598
2611,836,15,4,2193
2612,837,23,4,2218
2613,838,30,1,651
2614,838,12,1,1925
2615,838,50,4,1117
2616,838,26,3,564
2617,838,21,3,2775
2618,839,14,4,768
2619,839,18,4,456
2620,839,35,2,2224
2621,839,10,2,1611
2622,840,3,4,555
2623,840,24,4,2239
2624,840,14,1,1166
2625,840,2,4,1405
2626,840,17,2,642
2627,841,5,3,1959
2628,841,6,3,2149
2629,842,34,2,1362
2630,842,12,1,678
2631,842,28,3,1516
2632,842,11,2,1730
2633,843,31,4,2493
2634,843,45,2,2089
2635,843,23,4,340
2636,843,36,2,618
2637,844,40,2,1626
2638,844,43,3,358
2639,844,10,4,904
2640,844,32,3,765
2641,844,44,4,1376
2642,845,47,1,2145
2643,845,9,4,2917
2644,845,38,1,449
2645,845,14,2,2021
2646,845,45,2,2761
2647,846,14,3,1159
2648,846,13,1,1816
2649,846,24,1,1536
2650,846,20,1,2344
2651,847,27,4,1740
2652,847,23,4,2442
2653,847,49,3,764
2654,847,12,4,2054
2655,848,12,2,2523
2656,848,28,4,1467
2657,848,43,4,2897
2658,849,45,1,658
2659,849,7,1,2960
2660,849,2,4,724
2661,850,48,1,2894
2662,850,29,1,1487
2663,850,27,2,1212
2664,850,50,4,2559
2665,851,8,2,2223
2666,851,8,3,2200
2667,851,27,4,331
2668,851,24,2,2378
2669,852,18,3,1559
2670,852,27,2,317
2671,852,27,1,363
2672,853,10,3,2425
2673,854,21,3,998
2674,854,37,4,1290
2675,854,36,4,1089
2676,854,40,4,511
2677,854,37,4,827
2678,855,47,2,1951
2679,855,21,2,2091
2680,855,15,1,817
2681,855,33,1,2886
2682,856,26,3,2564
2683,856,11,3,1134
2684,856,6,1,405
2685,856,28,1,2875
2686,856,50,2,413
2687,857,46,1,2642
2688,857,25,1,834
2689,857,30,3,1064
2690,857,16,2,1516
2691,857,13,2,1848
2692,858,43,1,1426
2693,858,6,2,2869
2694,858,2,1,754
2695,859,39,1,738
2696,859,10,3,1373
2697,859,12,1,616
2698,859,32,3,1151
2699,860,7,4,389
2700,860,27,1,2292
2701,860,41,1,1161
2702,860,44,4,1837
2703,861,41,4,959
2704,861,12,3,341
2705,861,12,1,780
2706,862,23,4,2814
2707,862,39,1,948
2708,862,34,3,798
2709,863,39,1,2495
2710,863,2,2,1185
2711,864,8,2,420
2712,864,21,2,1200
2713,864,6,2,1396
2714,865,31,2,676
2715,865,23,3,2213
2716,865,48,4,2086
2717,866,26,2,1324
2718,866,12,2,1451
2719,866,26,1,2690
2720,866,50,3,978
2721,866,14,4,2075
2722,867,28,3,1605
2723,867,40,1,2787
2724,867,25,4,1118
2725,867,37,3,1831
2726,868,29,2,438
2727,869,17,4,1502
2728,869,39,3,1931
2729,869,2,1,1036
2730,869,21,4,1061
2731,869,23,2,597
2732,870,43,3,1823
2733,870,10,3,800
2734,871,21,1,1647
2735,872,30,3,1252
2736,872,36,1,1879
2737,873,39,2,2459
2738,873,14,1,2597
2739,873,18,1,2650
2740,874,44,4,1601
2741,874,21,2,1107
2742,874,4,4,2342
2743,874,3,3,2025
2744,875,8,4,1000
2745,876,21,4,1268
2746,876,37,1,1467
2747,876,2,1,2191
2748,876,19,2,1949
2749,876,3,1,1681
2750,877,5,4,689
2751,878,47,3,1425
2752,878,21,3,1939
2753,878,6,3,2322
2754,878,40,1,1911
2755,879,45,4,2320
2756,879,42,1,1831
2757,879,40,1,419
2758,880,4,1,868
2759,880,7,3,2084
2760,881,11,1,1082
2761,881,47,3,2501
2762,882,45,1,1363
2763,883,8,1,1546
2764,884,17,3,2809
2765,885,18,2,864
2766,885,38,4,791
2767,885,9,3,906
2768,885,49,4,2908
2769,886,43,1,2437
2770,886,34,2,2667
2771,886,31,4,1449
2772,886,21,4,1225
2773,887,17,3,639
2774,888,36,2,2950
2775,888,48,2,619
2776,888,5,4,546
2777,889,1,2,2217
2778,889,25,2,2297
2779,890,22,2,2718
2780,891,33,3,1577
2781,891,46,4,2984
2782,891,10,1,832
2783,891,15,3,1879
2784,891,29,2,1939
2785,892,5,3,2032
2786,892,11,3,2664
2787,893,10,4,738
2788,894,16,1,2187
2789,895,18,1,2250
2790,895,43,4,1741
2791,896,8,1,1751
2792,896,28,2,916
2793,896,26,4,2380
2794,897,4,4,1416
2795,897,24,1,501
2796,897,42,4,2030
2797,898,19,2,1949
2798,898,12,3,2469
2799,899,32,4,747
2800,899,44,1,2947
2801,899,16,1,1199
2802,899,8,1,446
2803,899,37,3,1277
2804,900,35,1,1428
2805,901,40,4,1905
2806,901,26,1,1200
2807,902,32,2,1000
2808,902,14,3,2908
2809,902,19,3,312
2810,903,12,4,1550
2811,904,11,3,584
2812,904,11,2,1660
2813,905,10,1,2243
2814,905,28,3,385
2815,905,12,3,615
2816,905,11,1,2733
2817,906,31,1,2300
2818,906,16,4,748
2819,906,3,1,2623
2820,907,15,2,900
2821,907,50,1,709
2822,907,20,3,2153
2823,908,48,3,2535
2824,908,17,4,1338
2825,908,24,4,355
2826,908,23,3,1666
2827,909,50,4,761
2828,909,18,1,905
2829,909,27,2,3000
2830,909,10,3,2339
2831,909,2,2,2665
2832,910,24,2,665
2833,910,13,4,2916
2834,910,7,3,2867
2835,910,44,4,2458
2836,911,17,3,1656
2837,911,26,4,1431
2838,912,13,1,2673
2839,912,34,3,2808
2840,912,8,4,2163
2841,913,23,3,751
2842,913,1,4,902
2843,913,30,2,2442
2844,913,19,2,1543
2845,913,32,3,564
2846,914,1,4,467
2847,914,14,3,2729
2848,914,8,1,2300
2849,915,1,4,1742
2850,915,43,1,504
2851,915,17,2,1734
2852,916,33,2,652
2853,916,46,3,884
2854,916,47,2,2069
2855,917,6,3,1196
2856,917,3,4,1752
2857,917,16,4,2030
2858,917,26,1,1370
2859,917,20,3,1009
2860,918,28,3,2668
2861,918,9,2,1324
2862,918,9,4,2570
2863,918,13,3,1549
2864,918,6,3,2621
2865,919,35,2,1839
2866,919,28,1,867
2867,919,34,4,1583
2868,919,33,3,2218
2869,920,28,4,2022
2870,920,27,4,413
2871,920,36,1,2024
2872,921,49,2,2819
2873,922,16,3,821
2874,922,40,3,519
2875,922,49,4,815
2876,923,43,1,2195
2877,923,49,4,522
2878,923,6,1,1406
2879,923,42,1,1665
2880,924,7,3,2616
2881,924,31,3,549
2882,924,8,1,1139
2883,924,34,2,2602
2884,924,48,4,858
2885,925,44,2,1532
2886,925,41,3,326
2887,926,40,2,769
2888,926,5,1,926
2889,926,39,1,2429
2890,926,7,2,1136
2891,927,31,1,2371
2892,928,26,1,798
2893,928,20,4,2281
2894,928,12,2,2539
2895,928,17,4,2995
2896,929,8,4,899
2897,929,41,1,1056
2898,929,10,2,999
2899,929,33,2,2250
2900,929,31,3,1485
2901,930,38,4,1804
2902,931,26,4,739
2903,931,30,4,2040
2904,931,10,1,1460
2905,932,8,4,345
2906,932,38,3,439
2907,932,42,4,474
2908,932,23,2,2216
2909,933,18,1,948
2910,933,23,2,1728
2911,933,46,4,2401
2912,933,5,2,2986
2913,934,23,3,2182
2914,934,46,2,1440
2915,935,26,1,2942
2916,935,31,4,2232
2917,935,39,2,2659
2918,936,50,3,830
2919,936,45,3,2711
2920,936,38,3,2694
2921,936,40,4,576
2922,936,3,1,951
2923,937,7,1,2345
2924,937,44,4,1625
2925,938,50,2,731
2926,938,12,4,2020
2927,939,4,3,768
2928,940,48,1,2108
2929,941,39,1,1012
2930,941,21,1,2141
2931,941,25,2,2910
2932,942,36,2,1101
2933,942,17,4,2092
2934,942,44,3,1223
2935,942,13,2,2077
2936,942,34,2,652
2937,943,2,1,1133
2938,943,3,2,321
2939,943,24,4,2627
2940,943,35,1,1695
2941,943,12,4,1078
2942,944,37,4,2351
2943,944,23,3,2833
2944,945,9,1,2097
2945,945,28,4,590
2946,945,37,1,820
2947,945,34,3,713
2948,945,8,4,1244
2949,946,39,3,392
2950,947,19,3,1899
2951,947,46,3,578
2952,948,19,1,2488
2953,948,37,2,2420
2954,949,33,3,1935
2955,949,40,1,2536
2956,949,45,1,2687
2957,949,31,3,2975
2958,949,2,1,1684
2959,950,17,2,1670
2960,950,49,1,870
2961,950,14,3,555
2962,950,16,4,598
2963,951,40,1,1716
2964,951,5,4,2750
2965,951,48,1,2558
2966,951,31,2,1408
2967,951,47,1,726
2968,952,32,2,2963
2969,953,28,4,1542
2970,953,15,1,526
2971,953,2,2,2488
2972,954,25,1,2563
2973,954,31,1,1885
2974,954,50,4,812
2975,954,28,4,2550
2976,954,9,1,2093
2977,955,40,3,1740
2978,956,22,4,537
2979,956,16,2,676
2980,957,1,2,1991
2981,957,48,1,361
2982,957,47,2,532
2983,957,5,1,819
2984,957,29,2,1457
2985,958,21,3,2767
2986,959,19,2,2782
2987,959,26,4,2993
2988,960,43,1,612
2989,961,35,2,2327
2990,961,46,3,1202
2991,961,29,3,1802
2992,962,19,2,2457
2993,962,18,3,2517
2994,962,33,1,521
2995,962,23,4,2847
2996,962,32,3,621
2997,963,9,2,1549
2998,963,48,2,802
2999,964,47,2,446
3000,964,16,4,2962
3001,964,49,4,767
3002,965,32,1,1407
3003,966,38,4,1530
3004,966,6,1,1443
3005,966,40,4,2328
3006,967,25,4,2118
3007,968,15,2,1853
3008,969,43,4,2481
3009,969,4,3,428
3010,970,49,3,406
3011,970,39,3,1375
3012,970,49,2,412
3013,970,22,4,2051
3014,970,47,1,747
3015,971,25,3,2490
3016,971,30,4,2645
3017,971,47,3,965
3018,971,25,4,1275
3019,971,9,1,1449
3020,972,6,2,2523
3021,972,19,3,2639
3022,972,26,1,2821
3023,973,24,3,3000
3024,973,17,1,809
3025,973,20,3,1383
3026,974,29,4,370
3027,974,29,1,2210
3028,975,23,4,2912
3029,976,14,4,539
3030,976,38,1,1432
3031,976,40,3,562
3032,976,29,2,1356
3033,976,50,3,1363
3034,977,9,2,2881
3035,977,12,2,2831
3036,977,42,1,1253
3037,977,8,1,1054
3038,978,29,3,471
3039,978,36,2,549
3040,978,46,3,1354
3041,978,2,3,2513
3042,978,46,1,2759
3043,979,23,1,617
3044,979,33,4,763
3045,980,5,2,1135
3046,980,21,3,2003
3047,980,5,4,1459
3048,980,10,1,1637
3049,980,39,3,1672
3050,981,42,3,2227
3051,981,19,1,956
3052,981,24,1,1491
3053,981,10,1,735
3054,982,14,3,2392
3055,982,46,3,1180
3056,982,25,1,2991
3057,982,47,2,1860
3058,982,49,1,616
3059,983,37,4,2507
3060,983,47,1,2461
3061,984,39,4,3000
3062,985,34,4,1598
3063,985,18,2,2656
3064,985,19,2,1646
3065,985,16,3,1245
3066,985,30,3,772
3067,986,29,4,1782
3068,986,6,3,2595
3069,987,5,3,2976
3070,987,31,2,2138
3071,987,27,2,2632
3072,987,9,2,1969
3073,987,44,2,2780
3074,988,19,3,1585
3075,988,8,1,1973
3076,988,27,2,2659
3077,989,41,2,1036
3078,989,30,1,983
3079,989,8,4,1378
3080,989,49,4,713
3081,990,3,4,398
3082,990,45,2,599
3083,991,33,4,2029
3084,991,23,2,1947
3085,992,16,3,787
3086,992,22,3,2722
3087,992,39,1,485
3088,992,5,3,2138
3089,992,27,4,2084
3090,993,49,4,851
3091,993,47,2,2714
3092,993,33,1,923
3093,994,38,3,2959
3094,995,25,3,2096
3095,995,12,3,696
3096,995,15,3,2320
3097,995,22,1,2610
3098,996,34,4,1468
3099,996,21,4,1604
3100,996,49,2,886
3101,996,3,2,2063
3102,996,34,3,2655
3103,997,21,1,1722
3104,997,19,2,785
3105,997,19,3,2293
3106,997,29,2,993
3107,997,19,3,2782
3108,998,15,3,877
3109,999,14,2,412
